CityID,Price,DayTypeID,roomtypeID,Shared Room,Private Room,PersonCapID,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
2,119.5135,1,2,FALSE,FALSE,5,FALSE,TRUE,FALSE,10,100,2,2.7951,0.4795,59.7548,2.253,83.4734,6.2677
2,429.78,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,98,3,0.9145,0.5447,412.4471,15.551,479.0159,35.9674
2,170.5997,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,7,73,1,1.2687,0.6651,112.6088,4.2458,148.9951,11.1875
2,175.0521,1,2,FALSE,FALSE,5,FALSE,FALSE,FALSE,10,99,2,1.8572,0.4169,144.0526,5.4314,184.0195,13.8173
2,103.344,1,2,FALSE,FALSE,1,TRUE,TRUE,FALSE,10,98,1,1.4263,0.3159,124.7582,4.7039,193.3358,14.5168
2,149.5091,1,2,FALSE,FALSE,3,TRUE,TRUE,FALSE,10,100,1,0.691,0.2896,147.9932,5.58,246.6485,18.5199
2,108.9682,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,9,90,1,1.9227,0.451,95.0825,3.585,142.2491,10.6809
2,123.0286,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,9,91,1,2.0586,0.3402,88.3655,3.3317,134.293,10.0835
2,121.8569,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,97,2,2.1533,0.3182,108.7586,4.1007,137.9369,10.3571
2,82.2534,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,95,1,1.271,0.7435,119.8073,4.5172,195.6795,14.6928
2,48.5084,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,9,93,1,2.3291,0.3282,77.7314,2.9308,117.1184,8.794
2,101.938,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,91,1,0.7585,0.3893,236.5558,8.9191,431.2174,32.3784
2,126.5437,1,2,FALSE,FALSE,5,TRUE,TRUE,FALSE,10,98,1,1.2325,0.5045,338.2613,12.7539,337.4958,25.3412
2,208.7971,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,3,2.9551,1.1012,56.3715,2.1254,83.339,6.2576
2,136.8547,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,99,2,1.8555,0.536,151.3335,5.7059,185.058,13.8953
2,301.1272,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,2,1.8321,0.5049,86.2008,3.2501,116.8787,8.776
2,84.5968,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,9,100,0,2.0336,0.2475,91.0866,3.4343,146.9699,11.0354
2,122.7943,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,100,2,4.1689,0.103,41.5093,1.5651,61.5433,4.621
2,113.4207,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,99,1,2.6071,0.3929,89.2031,3.3633,125.5951,9.4304
2,107.7965,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,9,89,1,1.9091,0.3727,130.8399,4.9332,194.3962,14.5965
2,125.1377,1,2,FALSE,FALSE,4,TRUE,TRUE,FALSE,10,100,2,1.7608,0.4558,165.2469,6.2305,200.7346,15.0724
2,127.7154,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,99,1,2.9443,1.0526,56.724,2.1387,84.0273,6.3093
2,98.6572,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,100,1,3.1404,0.7408,50.5846,1.9073,71.8497,5.3949
2,115.9984,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,9,100,1,2.1482,0.7805,119.1457,4.4923,149.102,11.1955
2,138.9637,1,2,FALSE,FALSE,4,FALSE,FALSE,FALSE,10,96,2,1.149,0.6761,122.5696,4.6214,226.0288,16.9716
2,127.7154,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,99,1,2.3024,0.176,108.0564,4.0742,150.2002,11.2779
2,90.4553,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,97,1,3.0503,0.1837,58.2239,2.1953,86.0596,6.4619
2,227.31,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,100,1,0.368,0.3436,308.0438,11.6145,559.8685,42.0383
2,81.0817,1,2,FALSE,FALSE,1,FALSE,FALSE,FALSE,9,86,1,1.4256,0.1217,98.6221,3.7185,146.5772,11.0059
2,171.537,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,10,100,0,0.9974,0.9772,142.6021,5.3767,182.1604,13.6777
2,125.1377,1,2,FALSE,FALSE,4,FALSE,TRUE,FALSE,9,89,3,1.6198,0.5119,114.2357,4.3072,167.0425,12.5426
2,76.6293,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,96,1,2.0793,0.2941,107.0904,4.0378,177.4792,13.3262
2,90.4553,1,2,FALSE,FALSE,1,FALSE,TRUE,FALSE,9,93,1,1.3967,0.0771,237.0856,8.9391,311.9532,23.4233
2,98.6572,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,98,1,1.9667,0.5651,134.7281,5.0798,169.6546,12.7387
2,113.4207,1,2,FALSE,FALSE,1,TRUE,FALSE,TRUE,10,100,0,2.0535,0.1008,111.63,4.2089,140.0855,10.5185
2,110.8429,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,10,95,2,1.8905,0.45,96.8323,3.651,144.5279,10.852
2,104.2814,1,2,FALSE,FALSE,3,FALSE,TRUE,FALSE,8,91,1,1.2988,0.4947,185.5369,6.9955,217.4516,16.3276
2,103.1097,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,3.9418,0.1429,43.8893,1.6548,64.567,4.8481
2,92.5644,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,99,1,2.0749,0.4128,123.0271,4.6386,173.531,13.0298
2,102.1723,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,9,93,1,2.2553,0.5648,106.8198,4.0276,154.3541,11.5898
2,293.1596,1,2,FALSE,FALSE,4,TRUE,FALSE,TRUE,9,90,2,0.9642,0.4902,473.6854,17.8599,568.3362,42.6741
2,256.1339,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,10,95,3,1.2367,0.1987,107.5427,4.0548,162.4876,12.2006
2,92.7987,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,98,1,3.9362,0.24,43.7493,1.6495,64.2673,4.8256
2,83.4251,1,2,FALSE,FALSE,3,TRUE,TRUE,FALSE,10,95,1,1.2475,0.5809,113.8919,4.2942,150.7155,11.3166
2,116.9358,1,2,FALSE,FALSE,1,FALSE,FALSE,FALSE,9,95,0,1.092,0.3114,237.17,8.9423,963.3454,72.3338
2,69.599,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,10,98,1,1.5059,0.8114,97.0695,3.6599,131.4183,9.8677
2,225.904,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,10,97,1,1.1221,0.2609,244.2582,9.2095,660.2854,49.5782
2,102.1723,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,9,89,1,1.6182,0.3412,167.0304,6.2977,244.8054,18.3815
2,185.3631,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,88,1,1.6296,0.4105,140.4429,5.2953,153.5209,11.5273
2,121.8569,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,10,97,1,1.5351,0.5499,149.2522,5.6274,195.3793,14.6703
2,145.994,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,10,60,1,1.4321,0.1555,96.9341,3.6548,163.5827,12.2828
2,225.904,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,10,99,2,1.1221,0.2609,244.2551,9.2094,660.222,49.5735
2,138.9637,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,95,3,2.0022,0.5926,130.6895,4.9275,164.4888,12.3508
2,128.4184,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,98,1,1.4602,0.9924,101.7732,3.8373,136.7621,10.2689
2,110.1399,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,9,90,1,2.3998,0.3421,64.4831,2.4313,95.518,7.1721
2,161.6947,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,100,1,1.1156,0.3654,115.223,4.3444,174.9376,13.1354
2,90.4553,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,99,1,3.9129,0.4576,42.2761,1.594,59.4526,4.4641
2,127.7154,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,98,2,1.3498,0.4095,187.3253,7.0629,219.2564,16.4631
2,162.3978,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,1,1.7635,0.1177,107.3751,4.0485,189.0161,14.1925
2,71.9424,1,1,FALSE,TRUE,1,FALSE,FALSE,FALSE,10,100,1,1.4252,0.5786,168.2634,6.3442,178.4806,13.4014
2,202.9386,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,10,96,2,2.2168,0.144,105.0494,3.9608,179.0282,13.4425
2,173.8804,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,96,1,1.3711,0.1707,100.8815,3.8037,154.4233,11.595
2,76.6293,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,99,2,4.5817,0.5508,38.1063,1.4368,55.8642,4.1946
2,55.773,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,97,1,4.109,0.2494,42.4278,1.5997,62.2659,4.6753
2,187.9409,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,100,2,3.1739,0.3859,50.3093,1.8969,78.924,5.9261
2,382.6776,1,2,FALSE,FALSE,4,TRUE,FALSE,TRUE,10,92,3,0.4551,0.4243,319.5805,12.0495,474.9171,35.6597
2,152.7898,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,97,2,1.8666,0.4873,137.0592,5.1677,196.4066,14.7474
2,104.2814,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,2,1.997,0.0515,92.2932,3.4798,132.3791,9.9398
2,91.627,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,2.5232,1.276,63.5278,2.3953,91.947,6.9039
2,138.9637,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,98,2,1.7005,1.3481,93.6748,3.5319,123.864,9.3005
2,115.9984,1,2,FALSE,FALSE,5,FALSE,FALSE,FALSE,9,90,2,2.23,0.2555,79.9972,3.0162,118.9916,8.9346
2,185.3631,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,100,2,2.0316,0.0938,90.0785,3.3963,131.1109,9.8446
2,126.7781,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,100,1,0.9104,0.7896,149.4484,5.6348,186.4297,13.9983
2,135.683,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,96,1,2.0816,0.1645,87.2407,3.2893,128.3271,9.6356
2,121.8569,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,100,1,1.3994,0.7814,103.6195,3.9069,139.0781,10.4428
2,138.9637,1,2,FALSE,FALSE,4,FALSE,FALSE,TRUE,8,80,2,1.4871,0.5107,297.6505,11.2227,170.9375,12.835
2,138.9637,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,95,1,1.851,0.2969,114.3737,4.3124,141.4894,10.6239
2,138.9637,1,2,FALSE,FALSE,4,TRUE,TRUE,FALSE,10,98,2,2.2259,1.0785,69.6433,2.6258,99.9153,7.5023
2,127.7154,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,94,1,1.7301,0.6067,159.8513,6.0271,209.8239,15.7549
2,150.6808,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,10,94,2,1.9068,0.2187,124.4323,4.6916,155.7232,11.6926
2,149.5091,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,7,80,1,1.8715,0.5149,113.0078,4.2609,198.4889,14.9038
2,81.0817,1,2,FALSE,FALSE,4,FALSE,TRUE,FALSE,9,90,2,2.1227,0.1723,85.0345,3.2062,127.9762,9.6092
2,152.7898,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,95,2,2.0053,0.6885,133.7837,5.0442,163.5012,12.2767
2,123.966,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,96,1,2.3231,0.3403,75.6424,2.852,110.6968,8.3118
2,156.3049,1,2,FALSE,FALSE,5,TRUE,TRUE,FALSE,10,98,2,3.154,0.3871,55.781,2.1032,82.1407,6.1676
2,110.1399,1,2,FALSE,FALSE,1,TRUE,FALSE,TRUE,10,99,0,1.8488,0.4476,148.3383,5.593,205.5774,15.436
2,63.5062,1,1,FALSE,TRUE,3,FALSE,FALSE,TRUE,9,92,1,2.2053,0.3115,82.3107,3.1035,124.6249,9.3576
2,318.7027,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,10,100,2,0.8692,0.5822,498.2478,18.786,494.4035,37.1228
2,92.7987,1,2,FALSE,FALSE,1,TRUE,TRUE,FALSE,10,98,0,1.0024,0.9834,140.8995,5.3125,181.0966,13.5978
2,134.0426,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,8,70,0,1.1706,0.3336,409.9846,15.4581,354.9756,26.6537
2,293.8626,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,2,1.0617,0.4076,783.5373,29.5426,446.66,33.5379
2,76.6293,1,3,TRUE,FALSE,1,FALSE,FALSE,TRUE,10,96,1,2.1328,0.0923,110.9115,4.1818,192.2786,14.4374
2,156.3049,1,2,FALSE,FALSE,1,TRUE,FALSE,TRUE,10,97,0,1.327,0.1526,201.2249,7.587,349.1431,26.2158
2,73.1141,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,94,0,2.5217,1.1407,64.1824,2.4199,93.0886,6.9897
2,80.1444,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,9,88,1,1.3458,0.238,130.2683,4.9117,205.9077,15.4608
2,106.6248,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,100,1,2.5212,0.3966,95.8545,3.6141,133.1989,10.0014
2,138.9637,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,100,1,1.8586,0.3527,123.8638,4.6702,209.5169,15.7318
2,83.4251,1,3,TRUE,FALSE,1,FALSE,FALSE,TRUE,9,96,1,2.1758,0.2046,103.2677,3.8936,180.5344,13.5556
2,133.3396,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,10,93,1,0.302,0.299,277.192,10.4513,532.3126,39.9693
2,82.2534,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,9,93,1,2.9764,1.2848,55.4891,2.0922,81.6113,6.1279
2,281.6769,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,10,96,2,0.6408,0.4699,146.5284,5.5247,225.0588,16.8988
2,222.6232,1,2,FALSE,FALSE,5,TRUE,FALSE,TRUE,10,98,2,1.9309,0.6119,133.2631,5.0246,185.2222,13.9076
2,92.7987,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,9,92,2,2.4218,0.4413,72.1723,2.7212,105.5855,7.928
2,51.0862,1,1,FALSE,TRUE,1,FALSE,FALSE,TRUE,9,93,1,2.1406,0.3984,84.726,3.1945,127.4487,9.5696
2,115.9984,1,2,FALSE,FALSE,3,TRUE,TRUE,FALSE,10,99,0,2.1313,0.1708,84.5636,3.1884,130.3219,9.7854
2,150.6808,1,2,FALSE,FALSE,4,TRUE,TRUE,FALSE,10,99,2,3.0388,0.2174,58.9487,2.2226,87.5815,6.5761
2,138.9637,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,7,72,0,0.8084,0.4567,273.4326,10.3095,190.7489,14.3226
2,121.8569,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,2.7951,0.6283,56.1938,2.1187,81.188,6.0961
2,110.1399,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,99,2,1.528,0.9828,97.4513,3.6743,130.6727,9.8117
2,150.6808,1,2,FALSE,FALSE,2,FALSE,TRUE,FALSE,10,100,2,2.0865,0.7,127.0995,4.7922,158.4188,11.895
2,559.1358,1,2,FALSE,FALSE,4,FALSE,FALSE,TRUE,9,88,2,0.1609,0.135,266.7972,10.0594,474.5407,35.6314
2,76.6293,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,10,94,1,1.9335,0.3554,127.1033,4.7923,158.0882,11.8702
2,313.0785,1,2,FALSE,FALSE,4,FALSE,FALSE,TRUE,9,97,1,0.8692,0.5822,498.2511,18.7861,494.4082,37.1232
2,84.5968,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,99,1,2.3097,0.3372,76.9008,2.8995,113.3674,8.5123
2,87.8776,1,2,FALSE,FALSE,1,TRUE,TRUE,FALSE,10,98,1,2.0141,1.018,75.8655,2.8604,108.4678,8.1444
2,99.5946,1,2,FALSE,FALSE,3,TRUE,TRUE,FALSE,10,100,1,3.7146,0.5753,45.9463,1.7324,67.4699,5.066
2,185.3631,1,2,FALSE,FALSE,1,TRUE,FALSE,TRUE,10,98,1,1.3658,0.2504,185.1483,6.9809,319.3386,23.9779
2,171.537,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,10,100,1,0.2157,0.2157,264.4357,9.9703,461.6073,34.6603
2,95.1421,1,2,FALSE,FALSE,3,FALSE,TRUE,FALSE,9,91,1,1.1237,0.8225,171.4156,6.4631,202.5281,15.207
2,181.848,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,100,1,1.6645,0.3659,125.9847,4.7501,236.3005,17.7429
2,104.2814,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,99,1,2.8076,0.4225,81.5315,3.0741,114.3387,8.5852
2,229.6534,1,2,FALSE,FALSE,3,FALSE,TRUE,FALSE,10,100,1,3.4261,0.2697,47.62,1.7955,67.9151,5.0995
2,80.8474,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,10,92,1,1.7444,0.7473,89.489,3.3741,119.1814,8.9489
2,133.3396,1,2,FALSE,FALSE,1,TRUE,FALSE,TRUE,10,96,1,1.5043,0.4068,94.029,3.5453,139.8459,10.5005
2,138.9637,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,92,1,2.7353,1.1161,60.3238,2.2745,88.3025,6.6303
2,127.7154,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,98,2,2.4972,0.1882,62.6431,2.3619,95.8945,7.2003
2,173.8804,1,2,FALSE,FALSE,2,FALSE,FALSE,TRUE,10,97,1,1.0165,0.4841,312.4879,11.7821,361.5044,27.1439
2,61.3971,1,1,FALSE,TRUE,1,FALSE,FALSE,TRUE,9,91,1,2.2728,0.3118,79.7583,3.0072,120.4555,9.0445
2,104.2814,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,8,78,2,2.1792,0.3571,83.2173,3.1376,125.5382,9.4262
2,110.1399,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,10,100,2,4.1016,0.2933,41.9242,1.5807,61.716,4.634
2,104.2814,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,9,91,1,1.2299,0.3129,135.0671,5.0926,230.9105,17.3382
2,129.8245,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,1,1.7408,0.9634,85.8471,3.2368,116.2297,8.7272
2,75.4575,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,98,1,0.9646,0.5229,128.7623,4.8549,218.2151,16.3849
2,237.621,1,2,FALSE,FALSE,1,FALSE,FALSE,FALSE,9,92,0,1.3449,0.1747,267.5597,10.0881,330.5314,24.8183
2,185.3631,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,9,94,1,1.1107,0.4118,204.6225,7.7151,450.0742,33.7943
2,266.6792,1,2,FALSE,FALSE,5,FALSE,FALSE,FALSE,10,100,2,1.2104,0.4235,115.8426,4.3677,155.2417,11.6565
2,104.2814,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,6,60,1,1.7022,0.7135,94.8655,3.5768,140.1668,10.5246
2,167.5533,1,2,FALSE,FALSE,5,TRUE,TRUE,FALSE,10,100,2,0.4795,0.4531,344.6799,12.9959,522.3906,39.2243
2,150.6808,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,99,1,1.3956,0.8824,106.7203,4.0238,164.4347,12.3468
2,184.4257,1,2,FALSE,FALSE,4,TRUE,FALSE,TRUE,10,98,2,1.8291,0.4356,139.3342,5.2535,204.148,15.3287
2,208.5628,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,2,3.9747,0.1105,43.58,1.6431,64.2112,4.8214
2,131.2305,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,91,1,1.027,0.2676,173.0156,6.5234,307.017,23.0527
2,131.9335,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,99,1,1.8592,0.4772,119.1087,4.4909,202.7889,15.2266
2,133.3396,1,2,FALSE,FALSE,5,FALSE,FALSE,FALSE,10,96,2,1.657,0.985,101.9741,3.8448,131.35,9.8626
2,71.9424,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,98,2,2.9984,0.1386,59.2193,2.2328,87.5325,6.5725
2,120.4509,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,9,97,1,0.8835,0.4188,135.7365,5.1178,227.8794,17.1106
2,187.9409,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,10,97,1,2.9995,0.4443,53.4544,2.0155,79.4658,5.9668
2,138.9637,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,2.0306,0.2581,90.2737,3.4037,141.2889,10.6088
2,138.9637,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,97,1,0.3537,0.3225,296.3086,11.1721,541.9138,40.6902
2,162.3978,1,2,FALSE,FALSE,5,FALSE,FALSE,FALSE,9,93,3,1.9715,0.0235,93.8704,3.5393,132.653,9.9604
2,90.4553,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,93,1,0.9022,0.7166,153.946,5.8044,190.0211,14.2679
2,99.5946,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,1,3.7293,0.383,44.0219,1.6598,62.8596,4.7199
2,162.3978,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,10,100,1,1.918,0.4997,132.4922,4.9955,188.9206,14.1853
2,63.7405,1,1,FALSE,TRUE,1,FALSE,FALSE,FALSE,8,95,0,1.8707,1.2478,82.5599,3.1129,110.0435,8.2627
2,206.4537,1,2,FALSE,FALSE,2,TRUE,FALSE,TRUE,9,80,1,1.2437,0.1416,225.8856,8.5168,420.0799,31.5422
2,150.6808,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,9,84,0,0.6378,0.6111,141.9168,5.3509,228.5501,17.1609
2,90.4553,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,95,2,2.9282,1.4877,54.7123,2.0629,79.1441,5.9426
2,115.9984,1,2,FALSE,FALSE,5,FALSE,TRUE,FALSE,9,93,1,1.2934,0.1531,208.2436,7.8516,371.9635,27.9293
2,113.4207,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,99,1,1.3463,0.9764,126.9331,4.7859,159.3635,11.966
2,111.3116,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,95,1,1.2106,0.8689,118.8368,4.4806,156.1782,11.7268
2,162.3978,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,10,100,1,0.4434,0.4684,164.9155,6.218,249.9511,18.7678
2,68.4273,1,2,FALSE,FALSE,1,FALSE,FALSE,FALSE,9,94,1,2.6498,1.1067,61.8796,2.3331,90.1694,6.7705
2,81.0817,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,100,0,2.9288,1.6361,55.201,2.0813,79.8896,5.9986
2,97.4855,1,2,FALSE,FALSE,5,FALSE,TRUE,FALSE,9,89,2,1.7932,0.5011,144.569,5.4509,207.8784,15.6088
2,869.1679,1,2,FALSE,FALSE,4,FALSE,FALSE,TRUE,9,80,4,0.4231,0.4019,331.623,12.5036,524.414,39.3762
2,107.7965,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,97,2,1.6704,0.4771,186.2388,7.022,207.3483,15.569
2,197.0801,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,10,100,2,0.9337,0.0935,137.9944,5.203,179.7681,13.4981
2,249.338,1,2,FALSE,FALSE,1,FALSE,FALSE,TRUE,9,94,1,0.9306,0.0971,132.2909,4.9879,184.0897,13.8226
2,98.6572,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,9,96,1,1.3164,0.2936,214.0275,8.0697,244.9141,18.3896
2,179.7389,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,1.3256,0.1867,277.1806,10.4509,352.9805,26.5039
2,150.6808,1,2,FALSE,FALSE,3,TRUE,FALSE,FALSE,10,98,1,1.4243,0.2591,191.2363,7.2104,221.8302,16.6564
2,104.2814,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,100,1,2.9764,1.2848,55.4894,2.0922,81.6117,6.1279
2,196.8458,1,2,FALSE,FALSE,4,TRUE,FALSE,TRUE,10,100,2,2.844,0.5046,55.8139,2.1044,82.6927,6.2091
2,185.3631,1,2,FALSE,FALSE,5,TRUE,FALSE,FALSE,10,99,2,1.7703,0.3717,159.0576,5.9971,211.1757,15.8564
2,98.6572,1,2,FALSE,FALSE,3,TRUE,FALSE,TRUE,10,100,1,3.0626,0.5105,56.2326,2.1202,82.9007,6.2247
2,191.456,1,2,FALSE,FALSE,5,FALSE,FALSE,TRUE,9,70,2,2.3037,0.1804,99.1589,3.7387,169.3928,12.719
2,138.9637,1,2,FALSE,FALSE,4,TRUE,TRUE,FALSE,10,98,2,2.7113,0.7284,63.5995,2.398,93.5937,7.0276
2,132.1679,1,2,FALSE,FALSE,4,FALSE,TRUE,FALSE,8,100,1,0.9759,0.6215,123.0851,4.6408,198.822,14.9288
2,69.599,1,2,FALSE,FALSE,1,FALSE,TRUE,FALSE,8,73,1,2.4617,0.6183,69.0739,2.6044,103.7258,7.7884
2,162.1634,1,2,FALSE,FALSE,4,TRUE,FALSE,FALSE,10,100,2,2.9495,0.4303,54.517,2.0555,79.7723,5.9898
2,249.338,1,2,FALSE,FALSE,4,FALSE,TRUE,FALSE,10,100,3,5.6082,0.8141,30.4506,1.1481,44.253,3.3228
2,128.6528,1,2,FALSE,FALSE,3,FALSE,FALSE,FALSE,9,87,1,1.7344,0.6,99.0719,3.7354,120.4619,9.045
2,111.0773,1,2,FALSE,FALSE,4,TRUE,TRUE,FALSE,10,95,2,1.8098,0.2024,117.0349,4.4127,144.1872,10.8264
2,281.9113,1,2,FALSE,FALSE,4,FALSE,FALSE,FALSE,10,100,3,1.5423,0.2825,91.1301,3.436,147.289,11.0594
2,79.91,1,2,FALSE,FALSE,1,TRUE,FALSE,FALSE,10,95,1,2.3609,0.6054,64.8567,2.4454,93.7955,7.0427
2,136.8547,1,2,FALSE,FALSE,2,TRUE,TRUE,FALSE,10,100,1,1.809,0.4391,155.2264,5.8527,207.3478,15.5689
2,104.2814,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,98,1,1.1674,0.7238,118.4632,4.4666,196.6729,14.7674
2,143.8849,1,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,10,97,0,0.1086,0.097,287.3378,10.8338,419.1637,31.4734
2,175.0521,1,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,10,100,1,1.9015,0.6535,136.8953,5.1615,188.2369,14.134
